



 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;AUDIENCIA;
10656774;"'Cazadores nocturnos'";"";"1";"0";"";"";"2018-06-23 00:00:00.0";"2018-06-23 23:59:00.0";"11:00";"Número de plazas: 20  Es necesario la reserva previa mediente preinscripción para participar en la actividad  Taller infantil: Adéntrate en el mundo de las aves rapaces rapaces  Dirigido a niños y niñas de 7 a 12 áños";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4434b1980a322610VgnVCM2000001f4a900aRCRD";"Actividades. Centro de Interpretación de la Naturaleza Montecarmelo. Primavera 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=97fbb1980a322610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD";"Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo)";"441677";"4485176";"40.51337745339972";"-3.6897406722711366";"FUENCARRAL-EL PARDO";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
10307609;"'Clásicos populares. Música en familia'";"";"1";"0";"";"";"2018-05-27 00:00:00.0";"2018-05-27 23:59:00.0";"18:30";"Concierto.   A cargo del  Grupo Adagio.    Recomendado para todos los públicos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=638a4758f432b510VgnVCM2000001f4a900aRCRD";"Actividades. Centro Sociocultural Alfonso XII (Fuencarral - El Pardo). Mayo 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1d8749316b8c4510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b7d168540e41c010VgnVCM2000000c205a0aRCRD";"Centro Sociocultural Alfonso XII (Fuencarral - El Pardo)";"434214";"4485937";"40.519673311658686";"-3.7779055687726535";"FUENCARRAL-EL PARDO";"/contenido/actividades/Musica";"";
10713027;"'Cuentos para soñar'";"";"1";"0";"";"";"2018-06-23 00:00:00.0";"2018-06-23 23:59:00.0";"12:00";"Cuentacuentos teatralizado, a cargo de la Compañía El Gallinero de Micaela.   Edad recomendada para niños y niñas de 3 a 7 años.  Una propuesta para que los pequeños/as se emocionen con libros dedicados a la luna, a la noche y, cómo no, a los sueños: esos que cada uno de nosotros tenemos.  Veremos cómo la tierra se convirtió en un lugar mejor, gracias a la comprensión y solidaridad, cómo un montón de animales se unieron para conseguir lo inalcanzable? La luna y los sueños nos hablan sobre la generosidad, sobre cómo conseguir algo entre todos o hacer que alguien sea feliz, desear lo inalcanzable, conseguirlo y, de esta forma, ver que si deseamos algo muy fuerte, puede ser posible";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6d53177a57783610VgnVCM1000001d4a900aRCRD";"Actividades. Centro Cultural La Vaguada (Fuencarral - El Pardo). Junio 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=060757fa9e3cf510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural La Vaguada (Fuencarral - El Pardo)";"440003";"4481374";"40.47900813206291";"-3.709138377702435";"FUENCARRAL-EL PARDO";"";"/usuario/Niños";
10707841;"'Danza a cargo de los alumnos del Centro'";"";"1";"0";"";"";"2018-06-27 00:00:00.0";"2018-06-27 23:59:00.0";"18:00";"Sevillanas, B. Moderno, Gym Jazz y Ballet.    Entrada Libre, hasta completar Aforo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=045470ef91863610VgnVCM2000001f4a900aRCRD";"Actividades. Centro Cultural Alfredo Kraus (Fuencarral - El Pardo). Junio 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f0a4f2d6e0901610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Alfredo Kraus (Fuencarral - El Pardo)";"438957";"4482694";"40.49082275610172";"-3.7216054330053647";"FUENCARRAL-EL PARDO";"/contenido/actividades/DanzaBaile";"";
10689381;"'De la Cuesta de la Vega al Campo del Moro'";"";"1";"0";"";"";"2018-06-01 00:00:00.0";"2018-06-01 23:59:00.0";"10:00";"Ciclo entre Austrias y Borbones: Madrid en controvertido tránsito del siglo XII al XIII.  Visita guiada. Punto de encuento : Plaza de la Armería, entre el Palacio Real y la Catedral  A cargo de Liceo Gestión Cultural";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c6b0190c151f2610VgnVCM1000001d4a900aRCRD";"Actividades. Centro Cultural La Vaguada (Fuencarral - El Pardo). Junio 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=060757fa9e3cf510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural La Vaguada (Fuencarral - El Pardo)";"440003";"4481374";"40.47900813206291";"-3.709138377702435";"FUENCARRAL-EL PARDO";"/contenido/actividades/ExcursionesItinerariosVisitas";"";
10662066;"'Destino y Tragedia'";"";"1";"0";"";"";"2018-06-02 00:00:00.0";"2018-06-02 23:59:00.0";"18:30";"Concierto, a cargo de la Orquesta de la Universidad Carlos III director Jerónimo Marín";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=709c955f8b242610VgnVCM1000001d4a900aRCRD";"Actividades. Centro Cultural Alfredo Kraus (Fuencarral - El Pardo). Junio 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f0a4f2d6e0901610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Alfredo Kraus (Fuencarral - El Pardo)";"438957";"4482694";"40.49082275610172";"-3.7216054330053647";"FUENCARRAL-EL PARDO";"/contenido/actividades/Musica";"";
10657294;"'Día del Medio Ambiente'";"";"1";"0";"";"";"2018-06-09 00:00:00.0";"2018-06-09 23:59:00.0";"12:15";"Gymkhana familiar  Para familias con niños y niñas de 3 a 12 años  Número de plazas: 20  Reserva previa mediente preinscripción para participar en esta actividad";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1ee35b6376422610VgnVCM2000001f4a900aRCRD";"Actividades. Centro de Interpretación de la Naturaleza Montecarmelo. Primavera 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=97fbb1980a322610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD";"Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo)";"441677";"4485176";"40.51337745339972";"-3.6897406722711366";"FUENCARRAL-EL PARDO";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"/usuario/Niños,/usuario/Familias";
10687980;"'El abastecimiento de la corte, una cuestión de Estado'";"";"1";"0";"";"";"2018-05-31 00:00:00.0";"2018-05-31 23:59:00.0";"11:30";"Ciclo entre Austrias y Borbones: Madrid en controvertido tránsito del siglo XVII al XVIII  A cargo de Liceo Gestión Cultural";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fb2164054bdd2610VgnVCM2000001f4a900aRCRD";"Actividades. Centro Cultural La Vaguada (Fuencarral - El Pardo). Mayo 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7378f3f4e92e4510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural La Vaguada (Fuencarral - El Pardo)";"440003";"4481374";"40.47900813206291";"-3.709138377702435";"FUENCARRAL-EL PARDO";"/contenido/actividades/ConferenciasColoquios";"";
10713036;"'El abastecimiento de la corte, una cuestión de Estado'";"";"1";"0";"";"";"2018-06-14 00:00:00.0";"2018-06-14 23:59:00.0";"11:30";"Conferencia: Ciclo entre Austrias y Borbones: Madrid en controvertido tránsito del siglo XII al XIII.  A cargo de Liceo Gestión Cultural";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=74a4177a57783610VgnVCM1000001d4a900aRCRD";"Actividades. Centro Cultural La Vaguada (Fuencarral - El Pardo). Junio 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=060757fa9e3cf510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural La Vaguada (Fuencarral - El Pardo)";"440003";"4481374";"40.47900813206291";"-3.709138377702435";"FUENCARRAL-EL PARDO";"/contenido/actividades/ConferenciasColoquios";"";
10713057;"'El atracón'";"";"1";"0";"";"";"2018-06-16 00:00:00.0";"2018-06-16 23:59:00.0";"18:00";"Teatro, a cargo de Trasgoria Teatro.   Autor y director: Juan Carlos Martín. Con Luis Turel, Montse Peiró, Susana Alcántara y Jaime Calvo.   Apta para todos los públicos.  Sinopsis: El Genaro y la Trini son un matrimonio que está pasando una mala racha. En su desesperación, planean realizar un atraco en una sucursal bancaria. Tienen todo minuciosamente pensado: las caretas, las armas, el plan de fuga, los bocadillos... todo al mínimo detalle... o, al menos, eso creen. No contaban con su vecina la Sole, de esas que se saben tu vida y milagros, y con Fermín, el sobrino de ésta, un agente de movilidad un ?poco cortito?... y la cosa se complica. En la línea de las comedias de los años 60, seremos testigos de esta peripecia que no sabemos cómo acabará.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1c56177a57783610VgnVCM1000001d4a900aRCRD";"Actividades. Centro Cultural La Vaguada (Fuencarral - El Pardo). Junio 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=060757fa9e3cf510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural La Vaguada (Fuencarral - El Pardo)";"440003";"4481374";"40.47900813206291";"-3.709138377702435";"FUENCARRAL-EL PARDO";"/contenido/actividades/CircoPerformanceTeatro";"";
10696442;"'El camino a la cámara'";"";"1";"0";"";"";"2018-05-26 00:00:00.0";"2018-05-26 23:59:00.0";"19:30";"Sesiones a las 19:30 horas y a las 21:00 horas  Comedia para todos los públicos, (especialmente de 9 a 15 años)   FICHA ARTÍSTICA:       ? Marckles:   MARC   ?  COSTA.    Clary Holmes:   LEYRE FERNÁNDEZ.    Ricardo 3° De Las Heras:  UNAX ROCCA.   Jason:  JAIME RODRÍGUEZ.   Hershell Layton JR.:  JORGE SEOANE.   Charlotte Holmes:  NEILA SOLANO.   Haymanot:  HAYMANOT ZARAUZA.   Elver Revelder:  TEO PÉREZ.   Carnuckles:  CARLOS PUCHADES.   Tipa:  NATALIA SOLANA.   Dirigido por  ANDER PAR ? DO (profesor) ?     SINOPSIS:   Un hotel, oculta un valioso secreto bajo sus cimientos. Tan valioso como para llegar al (supuesto) fallecimiento de una exploradora de la zona. Alterados, los trabajadores del hotel se apoyarán en 2 famosas detectives, para poder resolver el caso, en una sucesión de divertidos enredos.   EL TALLER DE TEATRO:  Se trata de una obra escrita enteramente por los alumnos del Taller de Teatro Creativo del Instituto Lope de Vega de Madrid, de edades entre 12 y 15 años. El que los alumnos puedan crear desde cero una obra, es un sistema que ha funcionado muy positivamente hasta la fecha, ya que pueden dejar volar su imaginación narrando aventuras que les gustaría vivir, y personajes que les gustaría ser. Esta es la primera vez que los alumnos salen fuera de su centro a representar";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=24a53a7330523610VgnVCM1000001d4a900aRCRD";"Actividades del Centro Sociocultural Lavapiés";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4c203a7330523610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5f891e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Lavapiés (Centro)";"440583";"4473672";"40.40966697102759";"-3.701574291636879";"CENTRO";"/contenido/actividades/CursosTalleres";"";
10712718;"'El cante es oro', de Montse Cortés";"";"1";"0";"";"";"2018-06-09 00:00:00.0";"2018-06-09 23:59:00.0";"21:45";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9740b59c9383610VgnVCM1000001d4a900aRCRD";"'El cante es oro', de Montse Cortés";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ce740b59c9383610VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"/contenido/actividades/Musica/Flamenco";"";
10692326;"'El Chalet de Mme. Renard'";"";"1";"0";"";"";"2018-05-31 00:00:00.0";"2018-05-31 23:59:00.0";"19:00";"Teatro a cargo de Kermès teatro.  El Grupo de Teatro ?KERMÉS? presenta esta obra de Miguel Mihura, estrenada en el año 1961, y que representa una de las pocas incursiones que realizó el autor en la alta comedia.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8a97d8aacacf2610VgnVCM2000001f4a900aRCRD";"Actividades  Centro Sociocultural Valverde (Fuencarral - El Pardo). Mayo 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=add7f3d685c54510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f04c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Valverde (Fuencarral - El Pardo)";"441808";"4483140";"40.49504564211655";"-3.6880070256093758";"FUENCARRAL-EL PARDO";"/contenido/actividades/CircoPerformanceTeatro";"";
10713047;"'El enfermo imaginario'";"";"1";"0";"";"";"2018-06-05 00:00:00.0";"2018-06-05 23:59:00.0";"18:00";"De Molieres. Representación teatral a cargo del Grupo de Teatro del Centro de Mayores  'Vaguada'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7725177a57783610VgnVCM1000001d4a900aRCRD";"Actividades. Centro Cultural La Vaguada (Fuencarral - El Pardo). Junio 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=060757fa9e3cf510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural La Vaguada (Fuencarral - El Pardo)";"440003";"4481374";"40.47900813206291";"-3.709138377702435";"FUENCARRAL-EL PARDO";"/contenido/actividades/CircoPerformanceTeatro";"";
10656681;"'El hada azul'";"";"1";"0";"";"";"2018-05-26 00:00:00.0";"2018-05-26 23:59:00.0";"11:00";"Taller infantil. Ayuda a nuestra amiga a proteger los ríos y sus habitantes  Edad recomendada para niños y niñas de 3 a 6 años  Número de plazas: 20  Es necesario la reserva previa mediente preinscripción para participar en la actividad";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3f5eb1980a322610VgnVCM2000001f4a900aRCRD";"Actividades. Centro de Interpretación de la Naturaleza Montecarmelo. Primavera 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=97fbb1980a322610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD";"Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo)";"441677";"4485176";"40.51337745339972";"-3.6897406722711366";"FUENCARRAL-EL PARDO";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
10338338;"'El poder del pensamiento positivo y la motivación'";"";"1";"0";"";"";"2018-06-13 00:00:00.0";"2018-06-13 23:59:00.0";"19:00";"Risoterapia , a cargo de Leonor Jorge     Actividad abierta dirigida a público adulto. Número de plazas: 24      La mitad de las plazas se concederán por inscripción previa, presencial y por orden de llegada, en el Centro Socio-Cultural, y las restantes sin inscripción el mismo día de la actividad hasta completar las plazas disponibles";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d23979cfbd3bb510VgnVCM2000001f4a900aRCRD";"Actividades  Centro Sociocultural Valverde (Fuencarral - El Pardo). Junio 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dc77f3b5d1aa8510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f04c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Valverde (Fuencarral - El Pardo)";"441808";"4483140";"40.49504564211655";"-3.6880070256093758";"FUENCARRAL-EL PARDO";"/contenido/actividades/ConferenciasColoquios";"";
10687479;"'El Rock de nuestros días: Actualidad'";"";"1";"0";"";"";"2018-06-09 00:00:00.0";"2018-06-09 23:59:00.0";"18:00";"Aprenderemos a tocar en grupo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=098dea7c40dd2610VgnVCM1000001d4a900aRCRD";"Laboratorio de Rock infantil. CSC Montecarmelo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2f3b3a545fcd2610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30f2b51ae6295210VgnVCM2000000c205a0aRCRD";"Centro Sociocultural Montecarmelo (Fuencarral - El Pardo)";"442001";"4485504";"40.51635495615339";"-3.685946562681175";"FUENCARRAL-EL PARDO";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
10687475;"'Época dorada del Rock. Años 70: Hard Rock, Heavy Metal, Punk, Rock Progresivo y Thrash Metal'";"";"1";"0";"";"";"2018-05-26 00:00:00.0";"2018-05-26 23:59:00.0";"18:00";"¿Cómo tocar una Escala Pentatónica en guitarra?  Tocar el Riffs de guitarra más conocido de la Historia del Rock: ?Smoke On The Water? de Deep Purple.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=542cea7c40dd2610VgnVCM1000001d4a900aRCRD";"Laboratorio de Rock infantil. CSC Montecarmelo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2f3b3a545fcd2610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30f2b51ae6295210VgnVCM2000000c205a0aRCRD";"Centro Sociocultural Montecarmelo (Fuencarral - El Pardo)";"442001";"4485504";"40.51635495615339";"-3.685946562681175";"FUENCARRAL-EL PARDO";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
10713265;"'Espectáculo de Clown. Tino'";"";"1";"0";"";"";"2018-06-02 00:00:00.0";"2018-06-02 23:59:00.0";"12:00";"Un espectáculo de clown con gags, impro, malabares y sorpresas en el que grandes y pequeños podrán compartir un momento único e irrepetible para disfrutar en familia. Nadie sabe lo que puede ocurrir cuando Tino, este intrépido personaje, llega con su maleta repleta de juegos y sueños.  Dramaturgia, dirección e interpretación: Pablo Torregi";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=56ef10763a783610VgnVCM2000001f4a900aRCRD";"Actividades  Centro Sociocultural Valverde (Fuencarral - El Pardo). Junio 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dc77f3b5d1aa8510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f04c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Valverde (Fuencarral - El Pardo)";"441808";"4483140";"40.49504564211655";"-3.6880070256093758";"FUENCARRAL-EL PARDO";"/contenido/actividades/CircoPerformanceTeatro";"/usuario/Niños";
10687476;"'Expansión Total en el Rock. Años 80/90: Glam Metal, Garage, Grunge y derivados'";"";"1";"0";"";"";"2018-06-02 00:00:00.0";"2018-06-02 23:59:00.0";"18:00";"Escenografía que comenzaron a utilizar bandas como Kiss, AC/DC o Iron Maiden";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8b4cea7c40dd2610VgnVCM1000001d4a900aRCRD";"Laboratorio de Rock infantil. CSC Montecarmelo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2f3b3a545fcd2610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30f2b51ae6295210VgnVCM2000000c205a0aRCRD";"Centro Sociocultural Montecarmelo (Fuencarral - El Pardo)";"442001";"4485504";"40.51635495615339";"-3.685946562681175";"FUENCARRAL-EL PARDO";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
10713152;"'Exposición de los alumnos del Centro'";"";"1";"1";"L,M,X,J,V,S,D";"";"2018-06-02 00:00:00.0";"2018-06-30 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=525910763a783610VgnVCM2000001f4a900aRCRD";"Actividades. Centro Cultural Alfredo Kraus (Fuencarral - El Pardo). Junio 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f0a4f2d6e0901610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Alfredo Kraus (Fuencarral - El Pardo)";"438957";"4482694";"40.49082275610172";"-3.7216054330053647";"FUENCARRAL-EL PARDO";"/contenido/actividades/DanzaBaile";"";
10713285;"'Exposición de pintura de los alumnos del Centro'";"";"1";"1";"L,M,X,J,V,S,D";"";"2018-06-09 00:00:00.0";"2018-06-27 23:59:00.0";"00:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bc0010763a783610VgnVCM2000001f4a900aRCRD";"Actividades  Centro Sociocultural Valverde (Fuencarral - El Pardo). Junio 2018";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dc77f3b5d1aa8510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f04c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Valverde (Fuencarral - El Pardo)";"441808";"4483140";"40.49504564211655";"-3.6880070256093758";"FUENCARRAL-EL PARDO";"/contenido/actividades/Exposiciones";"";
